onset,duration,description
1970-01-01 00:00:03.000000,6.971830985915492,BAD_
1970-01-01 00:01:10.977465,10.878169014084506,BAD_
1970-01-01 00:02:23.104225,15.914788732394385,BAD_
1970-01-01 00:03:40.459859,13.869718309859167,BAD_
1970-01-01 00:04:55.434507,16.210563380281656,BAD_
1970-01-01 00:06:12.614085,4.385915492957793,BAD_
