onset,duration,description
1970-01-01 00:00:00.005634,16.625352112676055,BAD_
1970-01-01 00:01:20.874648,12.350704225352104,BAD_
1970-01-01 00:02:35.276783,19.02816901408451,BAD_
1970-01-01 00:03:56.138754,17.31549295774647,BAD_
1970-01-01 00:05:15.372557,21.163380281690195,BAD_
1970-01-01 00:06:39.574648,5.425352112676023,BAD_
